ID,CVE-ID,CVSS-V3,CVSS-V2,SEVERITY,CWE-ID,Operating_System,Software_Component,Version,Impact,Affected_Hardware,Network_Requirements,Affected_Protocols,Authentication_Required,Privileges_Required,User_Interaction_Required,Vendor
10803,CVE-2020-0253,9.8,10.0,CRITICAL,CWE-416,Android,SoC,,memory corruption,,,,,,,
10804,CVE-2020-0254,7.5,7.8,HIGH,CWE-125,Android,Android SoC,,out of bounds read,,,,,,,
10805,CVE-2020-0256,6.8,7.2,MEDIUM,CWE-787,,Android,Android-8.1 Android-9 Android-10 Android-8.0,local escalation of privilege,,,,,,No,
10806,CVE-2020-0257,7.8,7.2,HIGH,NVD-CWE-noinfo,,com_android_internal_os_Zygote.cpp,Android-10,local escalation of privilege,,,,,,,Android
10807,CVE-2020-0258,5.5,4.9,MEDIUM,CWE-459,,AppZygote.java,Android-10,local information disclosure,,,,,,No,Android
10808,CVE-2020-0259,7.8,7.2,HIGH,NVD-CWE-noinfo,,dm-android-verity.c,,local escalation of privilege,,,,,,No,Android
10809,CVE-2020-0260,9.1,6.4,CRITICAL,CWE-125,Android,Android SoC,,out of bounds read,,,,,,,
10810,CVE-2020-0261,7.8,7.2,HIGH,NVD-CWE-noinfo,Android,C2 flame devices,,local escalation of privilege,,,,,,No,
10811,CVE-2020-0262,7.8,4.6,HIGH,NVD-CWE-noinfo,,WiFi tethering,Android-11,local escalation of privilege,,local,,,User execution privileges,No,Android
10812,CVE-2020-0263,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Accessibility service,Android-11,local information disclosure,,,,,User execution privileges,No,Android
10813,CVE-2020-0264,8.8,6.8,HIGH,CWE-787,,libstagefright,,remote code execution,,remote,,,,Yes,
10814,CVE-2020-0264,8.8,6.8,HIGH,CWE-190,,libstagefright,,remote code execution,,remote,,,,Yes,
10815,CVE-2020-0265,5.5,2.1,MEDIUM,CWE-862,,Telephony,Android-11,local information disclosure,,,,,,,
10816,CVE-2020-0266,7.8,7.2,HIGH,CWE-862,,Android,Android-11,local escalation of privilege,,,,,no additional execution privileges needed,no,
10817,CVE-2020-0267,7.8,9.3,HIGH,CWE-610,,WindowManager,,local escalation of privilege,,,,,,Yes,Android
10818,CVE-2020-0268,6.4,4.4,MEDIUM,CWE-362,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10819,CVE-2020-0268,6.4,4.4,MEDIUM,CWE-416,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10820,CVE-2020-0269,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android Auto Settings,Android-11,local information disclosure,,,,,User execution,No,Android
10821,CVE-2020-0270,6.5,4.3,MEDIUM,CWE-125,Android,tremolo,,remote information disclosure,,remote,,,,Yes,
10822,CVE-2020-0271,7.3,4.4,HIGH,CWE-1188,,Settings app,Android-11,local escalation of privilege and tapjacking,,,,,User execution privileges,Yes,
10823,CVE-2020-0272,4.4,2.1,MEDIUM,CWE-908,,libhwbinder,,information disclosure,,local,,,System execution,No,
10824,CVE-2020-0273,7.8,4.6,HIGH,CWE-787,,hwservicemanager,Android-11,local escalation of privilege,,,,,,No,Android
10825,CVE-2020-0274,5.5,2.1,MEDIUM,NVD-CWE-Other,Android,OMX parser,Android-11,information disclosure,,local,,,,,
10826,CVE-2020-0275,7.8,7.2,HIGH,CWE-276,Android,MediaProvider,Android-11,local escalation of privilege,,,,,,,
10827,CVE-2020-0276,5.5,2.1,MEDIUM,CWE-862,,Telephony,Android-11,local information disclosure,,,,,,,Android
10828,CVE-2020-0277,7.8,4.6,HIGH,CWE-862,,NetworkPolicyManagerService,,local escalation of privilege,,,,,,No,Android
10829,CVE-2020-0278,9.8,10.0,CRITICAL,CWE-787,Android,Android SoC,,out of bounds write,,,,,,,
10830,CVE-2020-0279,6.5,4.3,MEDIUM,CWE-125,,AAC parser,Android-11,remote information disclosure,,remote,,,,Yes,Android
10831,CVE-2020-0280,5.5,1.9,MEDIUM,CWE-125,Android,nci_proc_ee_management_rsp,Android-11,local information disclosure,,,,,,Yes,
10832,CVE-2020-0281,4.5,3.5,MEDIUM,CWE-125,,NFC,Android-11,remote information disclosure,,remote,,,System execution privileges,Yes,Android
10833,CVE-2020-0282,4.5,3.5,MEDIUM,CWE-125,,NFC,Android-11,remote information disclosure,,,,,"System execution privileges, Firmware compromise, User interaction",Yes,Android
10834,CVE-2020-0283,9.1,9.4,CRITICAL,CWE-787,Android,Android SoC,,out of bounds write,,,,,,,
10835,CVE-2020-0284,5.5,2.1,MEDIUM,CWE-862,,Telephony,Android-11,local information disclosure,,,,,,No,Android
10836,CVE-2020-0285,5.5,2.1,MEDIUM,CWE-862,,Telephony,Android-11,local information disclosure,,,,,,,Android
10837,CVE-2020-0286,7.5,5.0,HIGH,CWE-459,,Bluetooth AVRCP,,remote information disclosure,,remote,,,,,Android
10838,CVE-2020-0287,6.5,4.3,MEDIUM,CWE-20,,libmkvextractor,,denial of service,,remote,,,,Yes,
10839,CVE-2020-0288,5.5,2.1,MEDIUM,CWE-862,,PackageManager,Android-11,local information disclosure,,,,,,,Android
10840,CVE-2020-0289,5.5,2.1,MEDIUM,CWE-862,,PackageManager,,local information disclosure,,,,,,,Android
10841,CVE-2020-0290,5.5,2.1,MEDIUM,CWE-862,Android,PackageManager,Android-11,local information disclosure,,,,,,,
10842,CVE-2020-0291,4.4,2.1,MEDIUM,CWE-125,,Bluetooth,,local information disclosure with System execution privileges,,,,,,,Android
10843,CVE-2020-0292,4.4,2.1,MEDIUM,CWE-125,,Bluetooth,,local information disclosure with System execution privileges,,,,,,,Android
10844,CVE-2020-0293,5.5,2.1,MEDIUM,CWE-862,Android,Java network APIs,,local information disclosure,,,,,,No,
10845,CVE-2020-0294,5.5,2.1,MEDIUM,CWE-276,,WallpaperManagerService,Android-10 Android-8.0 Android-8.1 Android-9,local escalation of privilege,,,,,User execution privileges,No,Android
10846,CVE-2020-0295,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10847,CVE-2020-0296,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,ADB server and USB server,Android-11,local information disclosure,,,,,User execution privileges,No,Android
10848,CVE-2020-0297,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,devicepolicy service,Android-11,local information disclosure,,,,,User execution privileges,No,Android
10849,CVE-2020-0298,7.8,4.6,HIGH,CWE-276,,Bluetooth,Android-11,local escalation of privilege,,local,,,,No,Android
10850,CVE-2020-0299,7.8,4.6,HIGH,CWE-276,Android,Bluetooth,Android-11,local escalation of privilege,,local,,,User execution privileges,No,
10851,CVE-2020-0300,7.5,5.0,HIGH,CWE-125,,NFC,Android-11,remote information disclosure,,,,,,,Android
10852,CVE-2020-0300,7.5,5.0,HIGH,CWE-908,,NFC,Android-11,remote information disclosure,,remote,,,,No,Android
10853,CVE-2020-0301,6.5,4.3,MEDIUM,CWE-20,,libstagefright,,denial of service,,remote,,,,Yes,
10854,CVE-2020-0302,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10855,CVE-2020-0303,8.8,6.8,HIGH,CWE-416,,Media extractor,,remote code execution,,,,,,Yes,Android
10856,CVE-2020-0303,8.8,6.8,HIGH,CWE-667,,Media extractor,Android-11,remote code execution,,,,,,Yes,Android
10857,CVE-2020-0304,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10858,CVE-2020-0305,6.4,4.4,MEDIUM,CWE-362,Android,char_dev.c,Android-10,local escalation of privilege,,,,,System execution privileges,No,
10859,CVE-2020-0305,6.4,4.4,MEDIUM,CWE-416,,Android,Android-10,local escalation of privilege,,,,,System execution privileges,No,
10860,CVE-2020-0306,7.8,4.6,HIGH,NVD-CWE-noinfo,Android,LLVM,,local escalation of privilege,,,,,,,
10861,CVE-2020-0307,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10862,CVE-2020-0308,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Window Manager,,local information disclosure,,,,,User execution privileges,No,Android
10863,CVE-2020-0309,6.7,4.6,MEDIUM,CWE-787,,Bluetooth server,,local escalation of privilege,,,,,System privileges,,Android
10864,CVE-2020-0309,6.7,4.6,MEDIUM,CWE-190,,Bluetooth server,,local escalation of privilege,,,,,System privileges,,Android
10865,CVE-2020-0310,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10866,CVE-2020-0311,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,InputManagerService,Android-11,local information disclosure,,,,,User execution privileges,No,Android
10867,CVE-2020-0312,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Battery Saver,Android-11,local information disclosure,,,,,User execution privileges,No,Android
10868,CVE-2020-0313,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,NotificationManagerService,Android-11,local information disclosure,,,,,User execution privileges,No,Android
10869,CVE-2020-0314,5.5,2.1,MEDIUM,CWE-862,Android,AudioService,Android-11,local information disclosure,,,,,,,
10870,CVE-2020-0315,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,Yes,User execution,No,
10871,CVE-2020-0316,5.5,2.1,MEDIUM,CWE-862,,Telephony,Android-11,local information disclosure,,,,,,,Android
10872,CVE-2020-0317,5.5,2.1,MEDIUM,CWE-862,Android,UsageStatsManager,Android-11,local information disclosure,,,,,,No,
10873,CVE-2020-0318,5.5,4.9,MEDIUM,CWE-755,,System UI,Android-11,local permanent denial of service,,,,,,,Android
10874,CVE-2020-0319,7.8,6.8,HIGH,CWE-787,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,Yes,Android
10875,CVE-2020-0320,6.5,4.3,MEDIUM,CWE-20,,libstagefright,,denial of service,,remote,,,,Yes,
10876,CVE-2020-0321,8.8,6.8,HIGH,CWE-787,Android,mp3 extractor,,remote code execution,,,,,,Yes,
10877,CVE-2020-0321,8.8,6.8,HIGH,CWE-908,Android,mp3 extractor,Android-11,remote code execution,,,,,,Yes,
10878,CVE-2020-0322,4.4,2.1,MEDIUM,CWE-125,,apexd,,local information disclosure,,,,,System execution,No,Android
10879,CVE-2020-0323,5.5,2.1,MEDIUM,CWE-125,,libavb,,local information disclosure,,,,,,,Android
10880,CVE-2020-0324,6.5,4.3,MEDIUM,CWE-125,Android,libsonivox,,remote information disclosure,,remote,,,,Yes,
10881,CVE-2020-0325,4.4,2.1,MEDIUM,CWE-20,,NFC,Android-11,local information disclosure,,,,,System execution,No,Android
10882,CVE-2020-0326,6.7,4.6,MEDIUM,CWE-787,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10883,CVE-2020-0326,6.7,4.6,MEDIUM,CWE-908,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10884,CVE-2020-0327,5.5,2.1,MEDIUM,CWE-862,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10885,CVE-2020-0328,4.4,2.1,MEDIUM,CWE-125,,Android,Android-11,local information disclosure,,,,,System execution,No,
10886,CVE-2020-0328,4.4,2.1,MEDIUM,CWE-190,,Android,Android-11,local information disclosure,,,,,System execution,No,
10887,CVE-2020-0329,5.5,2.1,MEDIUM,CWE-125,Android,OMX encoder,Android-11,local information disclosure,,,,,,No,
10888,CVE-2020-0330,6.7,4.6,MEDIUM,CWE-787,,iorap,,local escalation of privilege and code execution,,,,,System execution privileges,No,Android
10889,CVE-2020-0330,6.7,4.6,MEDIUM,CWE-416,Android,iorap,Android-11,local escalation of privilege and code execution,,,,,System execution privileges,No,
10890,CVE-2020-0331,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,Android-11,local information disclosure,,,,,User execution privileges,No,
10891,CVE-2020-0332,6.5,4.3,MEDIUM,NVD-CWE-Other,,libstagefright,,denial of service,,remote,,,,Yes,
10892,CVE-2020-0333,9.8,7.5,CRITICAL,CWE-20,Android,UrlQuerySanitizer,Android-11,remote code execution,,,,,,,
10893,CVE-2020-0334,6.7,4.6,MEDIUM,CWE-787,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,,Android
10894,CVE-2020-0335,6.7,4.6,MEDIUM,CWE-787,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,,Android
10895,CVE-2020-0336,6.7,4.6,MEDIUM,CWE-787,,SurfaceFlinger,Android-11,local escalation of privilege,,,,,System execution privileges,,Android
10896,CVE-2020-0336,6.7,4.6,MEDIUM,CWE-843,,SurfaceFlinger,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10897,CVE-2020-0337,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,MediaProvider,Android-11,local information disclosure,,,,Yes,User execution privileges,No,Android
10898,CVE-2020-0338,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,AccountManager,,local information disclosure,,,,,,No,Android
10899,CVE-2020-0339,9.1,9.4,CRITICAL,CWE-125,Android,Android SoC,,out of bounds read,,,,,,,
10900,CVE-2020-0340,6.5,4.3,MEDIUM,CWE-908,Android,libcodec2_soft_mp3dec,,information disclosure,,remote,,,,Yes,
10901,CVE-2020-0341,7.8,4.6,HIGH,CWE-862,,DisplayManager,Android-11,local escalation of privilege,,,,,,No,Android
10902,CVE-2020-0342,9.8,10.0,CRITICAL,CWE-787,Android,SoC,,out of bounds write,,,,,,,
10903,CVE-2020-0343,5.5,2.1,MEDIUM,CWE-862,,NetworkStatsService,,local information disclosure,,,,,,No,Android
10904,CVE-2020-0344,5.5,2.1,MEDIUM,CWE-89,,MediaProvider,,permissions bypass leading to local information disclosure,,,,,,No,Android
10905,CVE-2020-0345,7.8,4.4,HIGH,CWE-610,Android,DocumentsUI,Android-11,local escalation of privilege,,,,,,Yes,
10906,CVE-2020-0346,7.8,4.4,HIGH,CWE-787,,Mediaserver,Android-11,local escalation of privilege,,,,,,No,Android
10907,CVE-2020-0346,7.8,4.4,HIGH,CWE-190,,Mediaserver,Android-11,local escalation of privilege,,,,,,No,Android
10908,CVE-2020-0347,6.7,4.6,MEDIUM,CWE-787,,iptables,,local escalation of privilege,,,,,System execution privileges,No,Android
10909,CVE-2020-0348,4.9,4.0,MEDIUM,CWE-125,,NFC,Android-11,remote information disclosure,,remote,,,System execution,No,Android
10910,CVE-2020-0349,4.4,2.1,MEDIUM,CWE-125,,NFC,Android-11,local information disclosure,,,,,System execution,No,Android
10911,CVE-2020-0350,6.7,4.6,MEDIUM,CWE-787,,NFC,Android-11,local escalation of privilege,,,,,System execution privileges,,Android
10912,CVE-2020-0351,6.5,7.1,MEDIUM,CWE-20,,libstagefright,,denial of service,,remote,,,,Yes,
10913,CVE-2020-0352,5.5,2.1,MEDIUM,CWE-89,,MediaProvider,Android-11,local information disclosure,,,,,,,
10914,CVE-2020-0353,6.5,4.3,MEDIUM,CWE-20,Android,libmp4extractor,,denial of service,,remote,,,,Yes,
10915,CVE-2020-0353,6.5,4.3,MEDIUM,CWE-770,Android,libmp4extractor,,denial of service,,remote,,,,Yes,
10916,CVE-2020-0354,9.8,7.5,CRITICAL,CWE-787,,Bluetooth,,remote code execution,,remote,,,,No,Android
10917,CVE-2020-0355,6.5,4.3,MEDIUM,CWE-125,Android,libFraunhoferAAC,,remote information disclosure,,remote,,,,Yes,
10918,CVE-2020-0356,6.7,4.6,MEDIUM,CWE-787,,Audio HAL,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10919,CVE-2020-0357,7.8,4.6,HIGH,CWE-416,,SurfaceFlinger,Android-11,local escalation of privilege,,,,,no additional execution privileges needed,,Android
10920,CVE-2020-0357,7.8,4.6,HIGH,CWE-667,,SurfaceFlinger,Android-11,local escalation of privilege,,,,,no additional execution privileges needed,,Android
10921,CVE-2020-0358,6.4,4.4,MEDIUM,CWE-416,,SurfaceFlinger,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10922,CVE-2020-0358,6.4,4.4,MEDIUM,CWE-367,,SurfaceFlinger,Android-11,local escalation of privilege,,,,,System execution privileges,No,Android
10923,CVE-2020-0359,5.5,2.1,MEDIUM,CWE-125,Android,GLESRenderEngine,Android-11,local information disclosure,,,,,,,
10924,CVE-2020-0360,7.8,6.8,HIGH,NVD-CWE-noinfo,Android,Notification Access Confirmation,Android-11,local escalation of privilege,,,,,User execution privileges,Yes,
10925,CVE-2020-0361,6.5,4.3,MEDIUM,CWE-908,,libDRCdec,,information disclosure,,remote,,,,Yes,
10926,CVE-2020-0362,6.5,4.3,MEDIUM,CWE-20,,libstagefright,,denial of service,,remote,,,,Yes,
10927,CVE-2020-0363,6.5,4.3,MEDIUM,CWE-20,,libmedia,,denial of service,,remote,,,,Yes,Android
10928,CVE-2020-0364,6.5,4.3,MEDIUM,CWE-125,Android,libDRCdec,,remote information disclosure,,remote,,,,Yes,
10929,CVE-2020-0365,5.5,2.1,MEDIUM,CWE-125,,netd,Android-11,denial of service,,remote,,,,,Android
10930,CVE-2020-0366,7.8,6.8,HIGH,CWE-1021,,PackageInstaller,Android-11,permissions bypass,,,,,User execution privileges,Yes,Android
10931,CVE-2020-0367,9.1,9.4,CRITICAL,CWE-787,Android,Android SoC,,out of bounds write,,,,,,,
10932,CVE-2020-0368,3.3,2.1,LOW,CWE-20,Android,CallLogProvider.java,Android-11,local information disclosure,,,,,User execution privileges,No,
10933,CVE-2020-0369,7.8,4.6,HIGH,CWE-787,,libavb,,local escalation of privilege,,,,,,,
10934,CVE-2020-0369,7.8,4.6,HIGH,CWE-190,,libavb,,local escalation of privilege,,,,,,No,
10935,CVE-2020-0370,6.5,4.3,MEDIUM,CWE-125,Android,libAACdec,,remote information disclosure,,remote,,,,Yes,
10936,CVE-2020-0371,9.1,9.4,CRITICAL,CWE-125,Android,Android SoC,,out of bounds read,,,,,,,
10937,CVE-2020-0372,5.5,2.1,MEDIUM,CWE-862,,ActivityManager,Android-11,local information disclosure,,,,,,No,Android
10938,CVE-2020-0373,4.7,1.9,MEDIUM,CWE-362,Android,SoundTriggerHwService,Android-11,local information disclosure,,,,,,,
10939,CVE-2020-0373,4.7,1.9,MEDIUM,CWE-125,,SoundTriggerHwService,Android-11,local information disclosure,,,,,,,Android
10940,CVE-2020-0374,7.8,7.2,HIGH,CWE-276,,Android,Android-11,local escalation of privilege,,,,,User execution privileges,No,
10941,CVE-2020-0375,7.8,7.2,HIGH,CWE-862,,Telephony,Android-11,local escalation of privilege,,,,,,,Android
10942,CVE-2020-0376,9.1,9.4,CRITICAL,CWE-125,Android,Android SoC,,out of bounds read,,,,,,,
10943,CVE-2020-0377,7.5,7.8,HIGH,CWE-125,Android,gatt_cl.cc,Android-8.1 Android-9 Android-10 Android-11 Android-8.0,remote information disclosure,,,Bluetooth,,,,
10944,CVE-2020-0378,5.5,4.9,MEDIUM,CWE-862,Android,PasspointManager.java,Android-9 Android-10 Android-11,local information disclosure of location data,,,,,User execution privileges,No,
10945,CVE-2020-0379,5.7,2.9,MEDIUM,NVD-CWE-noinfo,,Bluetooth service,Android-8.0 Android-8.1 Android-9 Android-10 Android-11,remote information disclosure of sensitive information,,,,,,Yes,
10946,CVE-2020-0380,9.8,10.0,CRITICAL,CWE-787,,Android,Android-11 Android-8.0 Android-8.1 Android-9 Android-10,remote code execution,,,,,,,
10947,CVE-2020-0381,7.5,5.0,HIGH,CWE-787,,Parse_wave of eas_mdls.c,,remote information disclosure,,,,,,,
10948,CVE-2020-0381,7.5,5.0,HIGH,CWE-190,,Android,"8.0, 8.1, 9, 10, 11",remote information disclosure,,,,,,,
10949,CVE-2020-0382,2.3,2.1,LOW,CWE-755,,Android,Android-11 Android-10,local information disclosure,,,,,System execution,No,
10950,CVE-2020-0383,5.5,4.3,MEDIUM,CWE-787,,Android,"8.1, 9, 10, 11, 8.0",remote information disclosure,,,,,,Yes,
10951,CVE-2020-0384,5.5,4.3,MEDIUM,CWE-787,,Android,Android-8.1 Android-9 Android-10 Android-11 Android-8.0,remote information disclosure,,,,,,Yes,
10952,CVE-2020-0385,5.5,4.3,MEDIUM,CWE-787,,Android,Android-9 Android-10 Android-11 Android-8.0 Android-8.1,remote information disclosure,,,,,,Yes,
10953,CVE-2020-0386,5.5,4.3,MEDIUM,CWE-1021,,Android,"8.0, 8.1, 9, 10, 11",local escalation of privilege,,,,,User execution privileges,Yes,
10954,CVE-2020-0386,5.5,4.3,MEDIUM,CWE-1188,Android,RequestPermissionActivity.java,"8.0, 8.1, 9, 10, 11",local escalation of privilege,,,,,User execution privileges,Yes,
10955,CVE-2020-0387,7.8,9.3,HIGH,CWE-1021,Android,SmartSpace package,,local escalation of privilege and account hijacking,,,,,,Yes,
10956,CVE-2020-0387,7.8,9.3,HIGH,CWE-862,Android,SmartSpace package,,local escalation of privilege and account hijacking,,,,,,Yes,
10957,CVE-2020-0388,7.8,7.2,HIGH,CWE-276,Android,GnssVisibilityControl,"Android-11, Android-10",local escalation of privilege,,,,,User execution privileges,No,
10958,CVE-2020-0389,5.5,2.1,MEDIUM,NVD-CWE-noinfo,,Android,"Android-10, Android-11",local information disclosure,,,,,User execution privileges,No,
10959,CVE-2020-0390,5.5,2.1,MEDIUM,CWE-276,,zygote SE Policy,,permissions bypass leading to local information disclosure,,,,,,No,
10960,CVE-2020-0391,7.8,7.2,HIGH,NVD-CWE-noinfo,,PackageManagerService.java,Android-9 Android-10 Android-11,arbitrary command execution as System,,local,,,,No,Android
10961,CVE-2020-0392,7.8,7.2,HIGH,CWE-415,,SurfaceFlinger.cpp,,local escalation of privilege,,,,,,,Android
10962,CVE-2020-0393,5.5,4.9,MEDIUM,CWE-125,Android,CryptoPlugin.cpp,,local information disclosure,,,,,,,
10963,CVE-2020-0394,7.8,7.2,HIGH,CWE-1021,Android,BluetoothPairingDialog,"8.0, 8.1, 9, 10, 11",local escalation of privilege,,,,,,Yes,
10964,CVE-2020-0394,7.8,7.2,HIGH,CWE-1188,Android,BluetoothPairingDialog,"8.0, 8.1, 9, 10, 11",local escalation of privilege,,,,,,Yes,
10965,CVE-2020-0395,5.5,4.9,MEDIUM,NVD-CWE-noinfo,Android,EmergencyCallbackModeService.java,"Android-8.0, Android-8.1, Android-9, Android-10, Android-11",local information disclosure,,,,,User execution privileges,No,
10966,CVE-2020-0396,5.5,4.9,MEDIUM,NVD-CWE-noinfo,,Telephony,Android-8.1 Android-9 Android-10 Android-11 Android-8.0,local information disclosure,,,,,User execution privileges,No,
10967,CVE-2020-0397,5.5,4.9,MEDIUM,NVD-CWE-noinfo,,,,,,,,,,,
10968,CVE-2020-0398,5.5,4.9,MEDIUM,NVD-CWE-noinfo,,Android,"Android-10, Android-11",local information disclosure,,,,,User execution privileges,No,
